id,tags,rooms,price,is_exclusive,highlighting_level,estate_type,area,address,latitude,longitude,new_bedrooms_count
4164927,"2 pièces, 1 chambre, 47 m², Étage 0/0",2,2311,f,2,Appartement,47.16326530612245,Paris 2ème,48.8686,2.3417,0
4164970,"4 pièces, 3 chambres, 98 m², Étage 1/3",4,1830,f,2,Appartement,96.3157894736842,Nanterre,48.8924273,2.2071267,3
4164980,"3 pièces, 1 chambre, 70 m², Étage 2/4, Ascenseur",3,2200,f,2,Appartement,70.96774193548387,Paris 16ème,48.856779,2.2724945,0
4173032,"1 pièce, 35 m², Étage 1/–, Balcon, Jardin, Ascenseur",1,1585,f,2,Studio,34.45652173913044,Paris 12ème,48.8420454,2.3962685,0
4192232,"2 pièces, 1 chambre, 52 m², Étage 5/–, Balcon, Ascenseur",2,1513,t,2,Appartement,52.172413793103445,Paris 20ème,48.865668,2.3984549,0
4247107,"3 pièces, 2 chambres, 57 m², Étage 3/–",3,2390,t,2,Appartement,56.90476190476191,Paris 7ème,48.857274,2.318348,2
4278611,"3 pièces, 2 chambres, 90 m², Étage 1/–, Ascenseur",3,3750,f,2,Appartement,89.28571428571429,Paris 16ème,48.856779,2.2724945,2
4278612,"– pièces, 3 chambres, 210 m²",0,12000,f,2,Appartement,210.52631578947367,Paris 8ème,48.8670978,2.3131224,3
4278653,"3 pièces, 2 chambres, 60 m², Étage 2/–, Ascenseur",3,2650,f,2,Appartement,60.22727272727273,Paris 15ème,48.8359147,2.2931262,2
4278654,"6 pièces, 4 chambres, 280 m², Étage 3/–, Balcon, Ascenseur",6,10000,t,2,Appartement,277.77777777777777,Paris 16ème,48.856779,2.2724945,4
4278712,"3 pièces, 2 chambres, 70 m², Étage 4/–, Ascenseur",3,2950,t,2,Appartement,70.23809523809524,Paris 16ème,48.856779,2.2724945,2
4278733,"8 pièces, 5 chambres, 214 m², Étage 0/–, Jardin",8,6950,t,2,Appartement,210.6060606060606,Paris 15ème,48.8359147,2.2931262,5
4278762,"2 pièces, 1 chambre, 54 m², Étage 3/–",2,1950,t,2,Appartement,54.16666666666666,Paris 5ème,48.8385825,2.3499612,0
4278769,"4 pièces, 2 chambres, 120 m², Étage 4/6, Balcon, Ascenseur",4,6000,f,3,Appartement,120.0,Paris 1er,48.8646144,2.334396,2
4278778,"7 pièces, 4 chambres, 260 m², Étage 3/5, Parking, Ascenseur",7,11240,f,3,Appartement,261.3953488372093,Paris 7ème,48.857274,2.318348,4
4278782,"2 pièces, 1 chambre, 68 m², Étage 2/–, Ascenseur",2,2850,f,2,Appartement,67.85714285714286,Paris 3ème,48.86387315,2.361785853857205,0
4278877,"2 pièces, 1 chambre, 55 m², Étage 0/1, Ascenseur",2,1840,f,2,Appartement,54.11764705882353,Paris 17ème,48.8791008,2.28743,0
4278910,"5 pièces, 3 chambres, 144 m², Étage 0/7, Terrasse",5,3800,f,2,Appartement,146.15384615384616,Paris 16ème,48.856779,2.2724945,3
4278924,"6 pièces, 3 chambres, 230 m², Étage 6/8, 2 balcons, Terrasse, Ascenseur",6,20000,t,3,Appartement,229.8850574712644,Paris 7ème,48.857274,2.318348,3
4279118,"1 pièce, 13 m², Étage 6/6",1,900,t,2,Studio,13.432835820895525,Paris 8ème,48.8670978,2.3131224,0
4279148,"1 pièce, 38 m², Étage 1/0, Ascenseur",1,1165,t,2,Studio,37.58064516129032,Paris 16ème,48.856779,2.2724945,0
4279174,"3 pièces, 2 chambres, 70 m², Étage 6/6",3,2645,f,2,Appartement,69.60526315789474,Paris 8ème,48.8670978,2.3131224,2
4279425,"4 pièces, 3 chambres, 82 m², Étage 1/0",4,2593,f,2,Appartement,81.03125,Paris 16ème,48.856779,2.2724945,3
4279459,"3 pièces, 2 chambres, 80 m², Étage 4/6, Balcon, Ascenseur",3,2500,t,2,Appartement,80.64516129032258,Paris 16ème,48.856779,2.2724945,2
4279509,"7 pièces, 4 chambres, 170 m², Étage 6/6, Balcon, Terrasse, Parking",7,9000,f,3,Appartement,169.81132075471697,Paris 8ème,48.8670978,2.3131224,4
4279633,"5 pièces, 3 chambres, 119 m², Parking",5,4250,f,2,Triplex,118.05555555555556,Paris 17ème,48.8791008,2.28743,3
4279962,"6 pièces, 4 chambres, 182 m², Étage 1/7, Ascenseur",6,5550,f,2,Appartement,185.0,Paris 16ème,48.856779,2.2724945,4
4280003,"2 pièces, 1 chambre, 67 m², Étage 4/6, Balcon, Ascenseur",2,2300,f,2,Appartement,67.6470588235294,Paris 17ème,48.8791008,2.28743,0
4359409,"2 pièces, 1 chambre, 49 m², Étage 4/–, Parking, Ascenseur",2,1280,f,3,Appartement,49.23076923076923,Rueil-Malmaison,48.87778,2.1802832,0
4359417,"3 pièces, 2 chambres, 59 m², Étage 6/11, Ascenseur",3,3580,t,3,Appartement,58.68852459016394,Paris 17ème,48.8791008,2.28743,2
4359442,"4 pièces, 3 chambres, 81 m², Étage –/18, 2 balcons, Ascenseur",4,1430,f,3,Appartement,79.44444444444444,Créteil,48.7771486,2.4530731,3
4377361,"1 pièce, 31 m², Étage 5/5, Balcon, Parking, Ascenseur",1,921,t,2,Studio,30.7,Nogent-sur-Marne,48.8387639,2.4916592,0
4394950,"2 pièces, 1 chambre, 78 m², Étage 9/9, 51 balcons, Terrasse, Ascenseur",2,4000,f,3,Appartement,78.43137254901961,Paris 7ème,48.857274,2.318348,0
4395392,"6 pièces, 4 chambres, 172 m², Étage 3/7, Ascenseur",6,5000,f,3,Appartement,172.41379310344828,Paris 14ème,48.8339171,2.3288283,4
4395393,"7 pièces, 5 chambres, 200 m², Étage 1/7",7,7000,f,3,Appartement,200.0,Paris 16ème,48.856779,2.2724945,5
4397342,"1 pièce, 14 m², Étage 2/–",1,902,f,2,Studio,13.876923076923076,Paris 13ème,48.8255921,2.3503376,0
4398321,"2 pièces, 1 chambre, 49 m², Étage 6/–, Balcon",2,1539,f,3,Appartement,49.64516129032258,Suresnes,48.8709053,2.2255727,0
4399727,"2 pièces, 1 chambre, 64 m², Étage 3/5",2,1358,f,3,Appartement,64.66666666666667,Versailles,48.8035403,2.1266886,0
4399751,"3 pièces, 2 chambres, 69 m², Étage 0/3, Terrasse, Parking",3,1290,t,3,Appartement,67.89473684210526,Orgeval,49.508,3.70325,2
4399759,"3 pièces, 2 chambres, 87 m², Étage 0/3, Terrasse, Jardin, Parking, Ascenseur",3,2515,f,3,Appartement,86.72413793103448,Versailles,48.8035403,2.1266886,2
4399803,"1 pièce, 18 m², Ascenseur",1,636,f,3,Studio,18.17142857142857,Chevilly-Larue,48.7714153,2.3469255,0
4399807,"1 pièce, 19 m², Ascenseur",1,701,f,3,Studio,18.44736842105263,Paris 19ème,48.88571455,2.3969715730314958,0
4399840,"2 pièces, 1 chambre, 45 m², Étage 3/–, Ascenseur",2,1125,t,3,Appartement,45.0,Châtillon,46.6591772,5.7302769,0
4399855,"3 pièces, 2 chambres, 71 m², Étage 1/3, Balcon",3,1300,f,3,Appartement,72.22222222222223,Champigny-sur-Marne,48.8137759,2.5107384,2
4399888,"4 pièces, 3 chambres, 56 m², Étage 2/2",4,990,t,3,Appartement,55.0,Houdan,48.7912001,1.6019247,3
4400094,"3 pièces, 2 chambres, 79 m², Étage 4/14, Terrasse, Ascenseur",3,2000,t,2,Appartement,80.0,Courbevoie,48.8953328,2.2561602,2
4400095,"2 pièces, 1 chambre, 33 m², Étage 2/–, Parking, Ascenseur",2,929,f,2,Appartement,33.17857142857143,Ville-d'Avray,48.8279362,2.1894241,0
4400125,"1 pièce, 12 m², Étage 6/–, Balcon",1,739,f,2,Studio,11.919354838709678,Saint-Denis,48.935773,2.3580232,0
4400191,"3 pièces, 2 chambres, 98 m², Étage 2/–, Balcon, Ascenseur",3,1663,f,2,Appartement,97.82352941176472,Ville-d'Avray,48.8279362,2.1894241,2
4400194,"1 pièce, 15 m², Étage 0/4, Parking",1,493,t,2,Studio,15.40625,Palaiseau,48.7144587,2.2453842,0
4400196,"3 pièces, 2 chambres, 80 m², Étage 4/–, Balcon, Ascenseur",3,1497,f,2,Appartement,78.78947368421052,Ville-d'Avray,48.8279362,2.1894241,2
4400223,"4 pièces, 3 chambres, 144 m², Étage 1/1, Ascenseur",4,8000,f,2,Appartement,142.85714285714286,Paris 8ème,48.8670978,2.3131224,3
4400239,"3 pièces, 1 chambre, 57 m², Étage 1/6, Piscine",3,1860,f,2,Appartement,56.36363636363637,Paris 19ème,48.88571455,2.3969715730314958,0
4400240,"1 pièce, 10 m², Étage 0/–, Ascenseur",1,1070,f,2,Studio,10.09433962264151,Paris 15ème,48.8359147,2.2931262,0
4400257,"2 pièces, 1 chambre, 49 m², Étage 0/–",2,987,f,2,Appartement,49.35,Saint-Maur-des-Fossés,48.8033057,2.4853015,0
4400317,"2 pièces, 1 chambre, 37 m², Étage 0/–, Jardin, Ascenseur",2,1700,f,2,Appartement,36.17021276595744,Paris 16ème,48.856779,2.2724945,0
4400318,"5 pièces, 3 chambres, 156 m², Étage 6/6, Balcon, Ascenseur",5,9450,t,2,Duplex,157.5,Paris 4ème,48.8510673,2.3670936,3
4400352,"1 pièce, 19 m², Étage 14/–, Balcon, Ascenseur",1,961,f,2,Studio,18.84313725490196,Puteaux,48.8841522,2.2368863,0
4400438,"3 pièces, 2 chambres, 74 m², Étage 2/10",3,1390,f,2,Appartement,73.15789473684211,Bagneux,49.458056,3.279444,2
4400479,"1 pièce, 27 m², Étage 2/2",1,550,t,2,Studio,26.19047619047619,Viry-Châtillon,48.6708729,2.3750351,0
4400521,"1 pièce, 16 m², Étage 7/–, Ascenseur",1,926,f,2,Studio,15.96551724137931,Puteaux,48.8841522,2.2368863,0
4400522,"1 pièce, 19 m², Étage 5/–, Balcon",1,994,f,2,Studio,19.115384615384617,Puteaux,48.8841522,2.2368863,0
4400541,"1 pièce, 30 m², Étage 2/–, Terrasse",1,1179,f,2,Studio,30.23076923076923,Ivry-sur-Seine,48.8122302,2.3872525,0
4400546,"1 pièce, 16 m², Étage 5/–",1,940,f,2,Studio,15.932203389830509,Puteaux,48.8841522,2.2368863,0
4400566,"2 pièces, 1 chambre, 32 m², Étage 6/–, Ascenseur",2,1500,f,2,Duplex,31.91489361702128,Paris 17ème,48.8791008,2.28743,0
4400582,"6 pièces, 3 chambres, 145 m², Étage 3/–, Ascenseur",6,4200,f,2,Appartement,144.82758620689654,Paris 10ème,48.8820678,2.3670778,3
4400602,"6 pièces, 4 chambres, 265 m², Étage 0/–, Balcon, Terrasse, Jardin, Box",6,17000,f,2,Appartement,265.625,Neuilly-sur-Seine,48.884683,2.2695658,4
4400603,"2 pièces, 1 chambre, 51 m², Étage 2/–, 2 balcons",2,1850,f,2,Appartement,51.388888888888886,Neuilly-sur-Seine,48.884683,2.2695658,0
4400756,"2 pièces, 1 chambre, 44 m², Étage 0/0",2,853,f,2,Appartement,44.89473684210526,Alfortville,48.8051624,2.4197113,0
4400853,"3 pièces, 2 chambres, 68 m², Étage 8/0, Parking, Ascenseur",3,1690,f,2,Appartement,67.6,Courbevoie,48.8953328,2.2561602,2
4400854,"3 pièces, 2 chambres, 60 m², Étage 2/6, Terrasse, Box, Parking, Ascenseur",3,1235,f,2,Appartement,58.80952380952381,Bobigny,48.906387,2.4452231,2
4400872,"3 pièces, 2 chambres, 66 m², Étage 1/0, Parking, Ascenseur",3,1277,f,2,Appartement,67.21052631578948,Maisons-Alfort,48.8012045,2.4309703,2
4400886,"3 pièces, 2 chambres, 109 m², Étage 0/–",3,1400,t,2,Appartement,107.6923076923077,Jouars-Pontchartrain,48.8032681,1.9000212,2
4400905,"4 pièces, 3 chambres, 78 m², Étage 7/0, Balcon, Ascenseur",4,1600,t,2,Appartement,80.0,Villejuif,48.7921098,2.3633048,3
4400907,"1 pièce, 17 m², Étage 8/–",1,990,f,2,Studio,17.36842105263158,Puteaux,48.8841522,2.2368863,0
4400908,"2 pièces, 1 chambre, 64 m², Étage 6/–",2,4100,f,2,Appartement,63.07692307692308,Paris 8ème,48.8670978,2.3131224,0
4400920,"4 pièces, 3 chambres, 94 m², Étage 1/2, Terrasse, Parking",4,1250,f,2,Appartement,96.15384615384616,Saulx-les-Chartreux,48.6919585,2.2664925,3
4400938,"3 pièces, 2 chambres, 80 m²",3,1075,t,2,Appartement,82.6923076923077,Saint-Ouen-l'Aumône,49.0992941,2.1513278430408262,2
4401028,"3 pièces, 2 chambres, 70 m², Étage 2/2, Balcon, Parking, Ascenseur",3,1650,t,2,Appartement,71.73913043478261,Romainville,48.8852958,2.4358326,2
4401378,"4 pièces, 3 chambres, 63 m², Étage 2/0",4,1300,f,3,Appartement,61.90476190476191,Pontoise,49.0508845,2.1008067,3
4401536,"4 pièces, 3 chambres, 86 m², Étage 2/5, 2 balcons, Parking, Ascenseur",4,1995,f,2,Appartement,86.73913043478261,Bois-Colombes,48.9148269,2.2674892,3
4401564,"3 pièces, 2 chambres, 61 m², Étage 3/–, Balcon, Terrasse, Ascenseur",3,1300,f,2,Appartement,61.90476190476191,Asnières-sur-Seine,48.9105948,2.2890454,2
4401660,"1 pièce, 38 m², Étage 4/–, Balcon",1,1650,f,2,Studio,38.372093023255815,Paris 16ème,48.856779,2.2724945,0
4401683,"4 pièces, 3 chambres, 90 m², Étage 4/–, Balcon, Parking, Ascenseur",4,2950,f,2,Appartement,89.39393939393939,Paris 17ème,48.8791008,2.28743,3
4401766,"4 pièces, 2 chambres, 98 m², Étage 6/7, Balcon, Ascenseur",4,3850,t,2,Appartement,98.71794871794872,Paris 16ème,48.856779,2.2724945,2
4401792,"1 pièce, 35 m², Étage 6/6, Ascenseur",1,2160,t,3,Studio,34.83870967741935,Paris 17ème,48.8791008,2.28743,0
4401804,"2 pièces, 1 chambre, 23 m², Étage 0/1",2,700,t,2,Appartement,23.33333333333333,Longjumeau,48.6943793,2.2953297,0
4402009,"5 pièces, 4 chambres, 80 m², Étage 3/0",5,1105,f,2,Appartement,78.92857142857143,Montigny-lès-Cormeilles,48.9959113,2.1989225,4
4402083,"6 pièces, 4 chambres, 197 m², Étage 2/5, Ascenseur",6,7256,f,3,Appartement,196.1081081081081,Paris 7ème,48.857274,2.318348,4
4402202,"3 pièces, 2 chambres, 63 m², Étage 3/–, Terrasse, Ascenseur",3,1800,f,2,Appartement,62.06896551724138,Rueil-Malmaison,48.87778,2.1802832,2
4402357,"1 pièce, 26 m², Étage 0/0, Terrasse, Jardin",1,650,f,2,Studio,26.0,Viry-Châtillon,48.6708729,2.3750351,0
4402431,"3 pièces, 2 chambres, 97 m², Étage 12/14, Terrasse, Parking, Ascenseur",3,2540,f,2,Appartement,97.6923076923077,Courbevoie,48.8953328,2.2561602,2
4402469,"1 pièce, 29 m², Étage 3/4, Box",1,603,f,2,Studio,28.714285714285715,Villeparisis,48.939344,2.6176193,0
4402540,"3 pièces, 2 chambres, 62 m², Étage 0/–, Balcon, Terrasse, Jardin",3,1220,f,2,Appartement,61.0,Argenteuil,48.9479069,2.2481797,2
4402587,"4 pièces, 3 chambres, 112 m², Étage 2/3, Balcon, Terrasse, Parking, Ascenseur",4,2000,f,2,Appartement,111.11111111111111,Nanterre,48.8924273,2.2071267,3
4402653,"2 pièces, 1 chambre, 39 m², Jardin",2,1064,f,2,Appartement,39.407407407407405,Sartrouville,48.9409016,2.1585037,0
4402668,"3 pièces, 2 chambres, 62 m², Étage 1/0",3,1600,f,2,Appartement,61.53846153846154,Montrouge,48.8188544,2.3194375,2
4402727,"4 pièces, 3 chambres, 98 m², Étage 2/6, Balcon, Ascenseur",4,2100,f,2,Appartement,100.0,Bois-Colombes,48.9148269,2.2674892,3
4402804,"2 pièces, 1 chambre, 48 m², Étage 1/–",2,1715,f,3,Appartement,47.638888888888886,Paris 3ème,48.86387315,2.361785853857205,0
4402862,"3 pièces, 2 chambres, 60 m², Étage 3/3, Balcon, Parking",3,1100,t,2,Appartement,61.11111111111112,Les Pavillons-sous-Bois,48.9082988,2.5034999,2
4402966,"2 pièces, 1 chambre, 33 m², Étage 3/–, Balcon, Ascenseur",2,1100,f,2,Appartement,33.333333333333336,Nanterre,48.8924273,2.2071267,0
4403225,"3 pièces, 2 chambres, 79 m², Étage 3/5, Ascenseur",3,2550,f,3,Appartement,79.6875,Neuilly-sur-Seine,48.884683,2.2695658,2
4403386,"3 pièces, 2 chambres, 64 m², Étage 1/0, Parking, Ascenseur",3,1350,f,2,Appartement,64.28571428571429,Nanterre,48.8924273,2.2071267,2
4403399,"2 pièces, 1 chambre, 46 m², Étage 0/0, Jardin, Parking",2,1099,f,2,Appartement,45.79166666666666,Maisons-Alfort,48.8012045,2.4309703,0
4403479,"7 pièces, 4 chambres, 231 m², Étage 5/0, Ascenseur",7,7093,t,2,Appartement,228.80645161290323,Paris 17ème,48.8791008,2.28743,4
4403545,"3 pièces, 2 chambres, 101 m², Étage 0/–",3,3383,f,3,Appartement,99.5,Paris 17ème,48.8791008,2.28743,2
4403555,"4 pièces, 3 chambres, 78 m², Étage 4/5, Balcon, Ascenseur",4,1270,f,3,Appartement,79.375,Chennevières-sur-Marne,48.7965001,2.530442,3
4403965,"5 pièces, 3 chambres, 105 m², Étage 7/9, Balcon, Parking, Ascenseur",5,3100,f,3,Appartement,103.33333333333331,Paris 16ème,48.856779,2.2724945,3
4404006,"4 pièces, 3 chambres, 101 m², Étage 2/4, Balcon, Terrasse, Parking",4,1850,f,3,Appartement,102.77777777777776,Chambourcy,48.9058999,2.0396454,3
4404158,"2 pièces, 1 chambre, 45 m², Étage 3/0, Ascenseur",2,1550,t,3,Appartement,45.588235294117645,Paris 15ème,48.8359147,2.2931262,0
4404207,"3 pièces, 2 chambres, 70 m², Étage 3/7, Balcon, Parking, Ascenseur",3,2279,f,2,Appartement,71.21875,Levallois-Perret,48.892956,2.2881683,2
4404427,"4 pièces, 2 chambres, 92 m², Étage 3/3, Balcon, Ascenseur",4,1484,f,2,Appartement,92.75,Montesson,48.9076421,2.1492681,2
4404612,"4 pièces, 3 chambres, 88 m², Étage 1/3, 2 balcons, Box, Ascenseur",4,1753,f,2,Appartement,87.65,Saint-Maur-des-Fossés,48.8033057,2.4853015,3
4404624,"3 pièces, 2 chambres, 70 m², Étage 1/1, Parking",3,810,f,3,Appartement,67.5,Cerny,48.4762984,2.3296911,2
4404674,"4 pièces, 3 chambres, 81 m², Étage 3/–, Balcon, Parking, Ascenseur",4,2350,f,2,Appartement,81.03448275862068,Clichy,48.9026,2.30551,3
4404778,"3 pièces, 2 chambres, 61 m², Étage 0/–, Balcon, Terrasse, Jardin",3,1220,f,2,Appartement,61.0,Argenteuil,48.9479069,2.2481797,2
4414532,"1 pièce, 18 m², Étage 2/–, Ascenseur",1,995,f,2,Studio,17.767857142857142,Paris 13ème,48.8255921,2.3503376,0
4431365,"3 pièces, 2 chambres, 70 m², Étage 1/–, Balcon, Parking",3,2500,f,3,Appartement,69.44444444444444,Levallois-Perret,48.892956,2.2881683,2
4431471,"3 pièces, 2 chambres, 72 m², Étage 2/5, Box, Ascenseur",3,1450,t,3,Appartement,72.5,Versailles,48.8035403,2.1266886,2
4431494,"2 pièces, 1 chambre, 41 m², Étage 3/3",2,970,f,3,Appartement,40.41666666666666,Courbevoie,48.8953328,2.2561602,0
4431495,"3 pièces, 2 chambres, 67 m², Étage 1/1",3,1372,f,3,Appartement,68.6,Marly-le-Roi,48.8681762,2.0965935,2
4431548,"1 pièce, 20 m², Étage 2/5",1,849,f,2,Studio,20.214285714285715,Malakoff,48.8211559,2.3019814,0
4431552,"2 pièces, 1 chambre, 49 m², Étage 3/4, Balcon, Parking, Ascenseur",2,1280,f,2,Appartement,49.23076923076923,Rueil-Malmaison,48.87778,2.1802832,0
4431569,"3 pièces, 2 chambres, 73 m², Étage 6/9, Balcon, Ascenseur",3,5000,f,2,Appartement,73.52941176470588,Paris 8ème,48.8670978,2.3131224,2
4431584,"2 pièces, 1 chambre, 27 m², Étage 0/1",2,680,t,2,Appartement,27.2,Viarmes,49.125863,2.3693685,0
4432061,"3 pièces, 2 chambres, 66 m², Étage 1/0, Balcon, Parking, Ascenseur",3,2105,t,2,Appartement,65.78125,Paris 14ème,48.8339171,2.3288283,2
4432116,"2 pièces, 1 chambre, 36 m², Étage 1/2",2,645,f,3,Appartement,35.833333333333336,Marcoussis,48.6427131,2.230811,0
4432673,"4 pièces, 2 chambres, 100 m², Étage 3/0, Terrasse, Parking, Ascenseur",4,2700,f,2,Appartement,100.0,Versailles,48.8035403,2.1266886,2
4432827,"1 pièce, 27 m², Étage 0/3, Terrasse, Jardin, Ascenseur, Piscine",1,740,t,2,Studio,27.40740740740741,Fontenay-le-Fleury,48.8106578,2.0461549,0
4433094,"7 pièces, 5 chambres, 208 m², Étage 1/2, Balcon, Terrasse, Parking",7,11000,f,2,Appartement,207.5471698113208,Paris 16ème,48.856779,2.2724945,5
4434107,"3 pièces, 2 chambres, 61 m², Étage 1/–, Jardin, Ascenseur",3,1400,f,3,Appartement,60.869565217391305,Saint-Cloud,48.8437412,2.219344,2
4434411,"4 pièces, 2 chambres, 74 m², Étage 5/6, Terrasse, Box, Parking, Ascenseur",4,1150,t,2,Appartement,71.875,Chilly-Mazarin,48.7026161,2.3123582,2
4434620,"1 pièce, 20 m², Étage 4/–, Ascenseur",1,851,f,2,Studio,20.261904761904763,Saint-Denis,48.935773,2.3580232,0
4435114,"3 pièces, 2 chambres, 66 m², Étage 1/–, Balcon, Ascenseur",3,1501,f,2,Appartement,65.26086956521739,Sartrouville,48.9409016,2.1585037,2
4435545,"2 pièces, 1 chambre, 53 m², Étage 1/5",2,2049,f,2,Appartement,52.53846153846154,Paris 16ème,48.856779,2.2724945,0
4435551,"2 pièces, 1 chambre, 32 m², Étage 0/0, Balcon, Ascenseur",2,870,t,2,Appartement,32.22222222222222,Sevran,48.937634,2.5298164,0
4435572,"4 pièces, 3 chambres, 72 m², Étage 3/–, Balcon, Terrasse, Ascenseur",4,1440,f,2,Appartement,72.0,Chevilly-Larue,48.7714153,2.3469255,3
4435876,"4 pièces, 3 chambres, 98 m², Étage 3/–, 2 balcons",4,2707,f,3,Appartement,96.67857142857144,Suresnes,48.8709053,2.2255727,3
4436076,"3 pièces, 2 chambres, 67 m², Étage 2/–, Ascenseur",3,2185,t,3,Appartement,66.21212121212122,Paris 14ème,48.8339171,2.3288283,2
4436207,"1 pièce, 41 m², Étage 1/1, Parking",1,615,t,2,Studio,41.0,Viry-Châtillon,48.6708729,2.3750351,0
4436242,"4 pièces, 3 chambres, 83 m², Étage 1/0, Jardin, Ascenseur",4,1749,f,2,Appartement,83.28571428571429,Asnières-sur-Seine,48.9105948,2.2890454,3
4436368,"5 pièces, 3 chambres, 87 m², Étage 0/4, Parking",5,1320,f,2,Appartement,88.0,Saint-Gratien,49.9656998,2.4081341,3
4436644,"5 pièces, 3 chambres, 114 m², Étage 0/3, Parking, Ascenseur",5,2450,f,3,Appartement,116.66666666666669,Maisons-Laffitte,48.9461437,2.1450951,3
4436857,"4 pièces, 2 chambres, 101 m², Étage 4/–, Ascenseur",4,3950,t,2,Appartement,101.28205128205128,Paris 8ème,48.8670978,2.3131224,2
4436904,"4 pièces, 2 chambres, 81 m², Étage 3/7",4,3800,t,2,Appartement,80.85106382978724,Paris 8ème,48.8670978,2.3131224,2
4451912,"1 pièce, 25 m², Étage 3/3, Balcon, Parking",1,597,t,2,Studio,24.875,Ballancourt-sur-Essonne,48.5262129,2.3858373,0
4452123,"1 pièce, 15 m², Étage 0/–",1,1105,f,2,Studio,14.932432432432432,Gentilly,48.8153656,2.3483549,0
4454637,"1 pièce, 22 m², Ascenseur",1,813,f,2,Studio,21.97297297297297,Palaiseau,48.7144587,2.2453842,0
4454853,"1 pièce, 15 m²",1,925,f,2,Studio,14.919354838709678,Issy-les-Moulineaux,48.8250508,2.273457,0
4454883,"1 pièce, 15 m²",1,875,f,2,Studio,15.086206896551724,Issy-les-Moulineaux,48.8250508,2.273457,0
4454989,"1 pièce, 21 m², Étage 2/–, Ascenseur",1,1324,f,2,Studio,21.015873015873016,Puteaux,48.8841522,2.2368863,0
4455005,"1 pièce, 24 m², Étage 1/–, Ascenseur",1,1140,f,2,Studio,23.75,Puteaux,48.8841522,2.2368863,0
4455058,"2 pièces, 2 chambres, 64 m², Étage 6/–, Ascenseur",2,4100,f,2,Appartement,63.07692307692308,Paris 8ème,48.8670978,2.3131224,2
4461773,"2 pièces, 1 chambre, 33 m², Étage 1/4",2,1200,f,3,Appartement,32.432432432432435,Malakoff,48.8211559,2.3019814,0
4461811,"2 pièces, 1 chambre, 34 m², Étage 2/0",2,850,f,2,Appartement,34.0,Ivry-sur-Seine,48.8122302,2.3872525,0
4486637,"4 pièces, 3 chambres, 83 m², Étage 0/5, Terrasse, Jardin, Parking, Ascenseur",4,1930,t,3,Appartement,83.91304347826087,Maisons-Alfort,48.8012045,2.4309703,3
4486902,"4 pièces, 3 chambres, 96 m², Étage 5/8, Ascenseur",4,3950,f,2,Appartement,96.34146341463416,Paris 6ème,48.8467108,2.3284707,3
4499544,"2 pièces, 1 chambre, 55 m², Étage 5/6, Ascenseur",2,2560,t,3,Appartement,54.46808510638298,Paris 17ème,48.8791008,2.28743,0
4504775,"2 pièces, 1 chambre, 42 m², Étage 3/–, Terrasse, Ascenseur",2,1500,t,2,Appartement,41.66666666666666,Issy-les-Moulineaux,48.8250508,2.273457,0
4507269,"1 pièce, 35 m², Étage 0/–, Ascenseur",1,1100,f,2,Studio,34.375,Paris 12ème,48.8420454,2.3962685,0
4512696,"2 pièces, 1 chambre, 52 m², Étage 5/0, Ascenseur",2,2083,t,2,Appartement,52.075,Paris 6ème,48.8467108,2.3284707,0
4518369,"1 pièce, 16 m², Étage 2/0",1,607,f,2,Studio,15.564102564102564,Vincennes,48.8474508,2.4396714,0
4518371,"1 pièce, 29 m², Étage 5/0",1,1020,f,2,Studio,29.142857142857142,Vincennes,48.8474508,2.4396714,0
4518372,"2 pièces, 1 chambre, 35 m², Étage 5/0, Ascenseur",2,1030,f,2,Appartement,35.51724137931034,Paris 20ème,48.865668,2.3984549,0
4522577,"6 pièces, 4 chambres, 146 m², Étage 1/2, Jardin, Parking",6,3246,t,3,Duplex,147.54545454545453,Versailles,48.8035403,2.1266886,4
4522590,"7 pièces, 6 chambres, 245 m², Étage 3/5, Ascenseur",7,12000,f,3,Appartement,244.89795918367344,Paris 6ème,48.8467108,2.3284707,6
4522596,"2 pièces, 1 chambre, 68 m², Ascenseur",2,2550,f,3,Appartement,68.91891891891892,Paris 15ème,48.8359147,2.2931262,0
4522597,"1 pièce, 18 m², Balcon, Ascenseur",1,678,f,3,Studio,18.324324324324323,Paris 19ème,48.88571455,2.3969715730314958,0
4522600,"2 pièces, 1 chambre, 46 m², Étage 6/–, Balcon",2,1280,f,3,Appartement,45.71428571428572,Rueil-Malmaison,48.87778,2.1802832,0
4522603,"2 pièces, 1 chambre, 42 m², Étage 2/2",2,693,t,3,Appartement,40.76470588235294,Bouafle,48.9644944,1.9001777,0
4522611,"4 pièces, 3 chambres, 81 m², Étage 6/7, Terrasse, Parking, Ascenseur",4,2227,f,3,Appartement,82.48148148148148,Suresnes,48.8709053,2.2255727,3
4522612,"2 pièces, 1 chambre, 54 m², Étage 7/0, Terrasse, Parking, Ascenseur",2,1575,f,3,Appartement,54.310344827586206,Puteaux,48.8841522,2.2368863,0
4522627,"3 pièces, 2 chambres, 61 m², Étage 4/–, Balcon, Terrasse, Ascenseur",3,1790,f,2,Appartement,61.72413793103448,Clichy,48.9026,2.30551,2
4522635,"3 pièces, 2 chambres, 69 m², Étage 1/4",3,2600,f,2,Appartement,68.42105263157895,Paris 3ème,48.86387315,2.361785853857205,2
